Usuario,ID del tweet,Contenido
JERobledo,1716274671992078641,"#ElDebateDeLaGente 🇨🇴🗳️Por mi experiencia, yo tengo el mejor programa para Bogotá. Hemos tenido Gobiernos que han hecho un daño enorme a nuestro país y a Bogotá, llenándolo de corrupción, politiquería, clientelismo, de desempleo y hambre. ¡En estas elecciones quien puede hablar tranquilamente de cambio soy yo!"
JERobledo,1716270138222076078,"La base del progreso de la humanidad está en los reclamos sociales, y esto lo respeto. ¡La protesta es un derecho constitucional, político y social! Pero NO se debe utilizar para la destrucción de la propiedad pública ni privada, no está bien tampoco utilizar la violencia."
JERobledo,1716262188803825970,La movilidad la debemos atender de 2 maneras:
JERobledo,1716255905568670154,"No renunciaría a la Alcaldía para aspirar a la Presidencia de la República. Cuando uno se compromete con algo, y se hace elegir, uno debe cumplir."
JERobledo,1716252586007826623,"Con la seriedad que me caracteriza voy a enfrentar en serio a los delincuentes, no más charlatanerías en este tema, debemos si o si aumentar el número de policías en las calles de nuestra ciudad. Crearemos una red de respaldo ciudadano a las labores de la policía. Abordaremos las causas sociales que son caldo de cultivo para la criminalidad"
JERobledo,1716245944893641209,"Estoy en #ElDebateDeLaGente de @NoticiasRCN, el debate con los candidatos a la Alcaldía de Bogotá donde hablaremos de nuestras propuestas y contestaremos preguntas de la ciudadanía."
JERobledo,1716458365415555159,"Muy bien nos fue en Usme Pueblo. Buena carne, además."
JERobledo,1716448105812439547,El evidente FRACASO de las encuestas en Argentina sobre las elecciones de ayer prueba que pueden dar resultados contrarios a la realidad.
JERobledo,1717368108464181462,"A quienes me atacan por viejo les digo: si es para subir una nevera a un quinto piso seguramente no seré el indicado pero para llegar a la Alcaldía de Bogotá tengo toda la experiencia, la capacidad intelectual y de trabajo para hacerlo de la mejor manera. 💜💪🏻. Condenar a alguien como si fuera lo peor por ser una persona mayor es una estupidez."
JERobledo,1716118671314051340,¡Estamos en la recta final y necesitamos todo el apoyo posible! 🤝🏻 Por eso es tiempo de pedirles que respalden este proyecto democrático e inviten a todos sus amigos y familiares a sumarse a esta compaña y votar por mí en primera vuelta. 👋🏻🗳️
JERobledo,1716074359574393197,"RT @Con toda seguridad les puedo decir que llego a la Alcaldía de Bogotá con experiencia, conocimientos y el mejor plan de gobierno"
